unit,year,bribery_official_corruption,racial_profiling,conduct_unbecoming_off_duty,criminal_misconduct,false_arrest,operation_personnel_violations,excessive_force,domestic,use_of_force,money_property,supervisory_responsibilities,traffic,incident,illegal_search,medical,lockup_procedures,unknown,first_amendment,verbal_abuse,drug_alcohol_abuse
14,2008,0.00505050505050505051,0,0.02020202020202020202,0,0.09090909090909090909,0.33333333333333333333,0,0.02525252525252525253,0.26262626262626262626,0,0,0.02525252525252525253,0,0.10606060606060606061,0,0.10606060606060606061,0,0,0.01010101010101010101,0.01515151515151515152
3,2006,0,0,0.02049180327868852459,0,0.12704918032786885246,0.32377049180327868852,0,0.04098360655737704918,0.18442622950819672131,0,0.01229508196721311475,0.04098360655737704918,0,0.18852459016393442623,0,0.05327868852459016393,0,0,0.00819672131147540984,0
24,2012,0.02816901408450704225,0,0.01408450704225352113,0,0.09859154929577464789,0.23943661971830985915,0,0.05633802816901408451,0.29577464788732394366,0,0,0.04225352112676056338,0,0.09859154929577464789,0,0,0,0,0.12676056338028169014,0
15,2013,0.0184049079754601227,0,0.04294478527607361963,0.00613496932515337423,0.18404907975460122699,0.21472392638036809816,0,0.02453987730061349693,0.22085889570552147239,0,0.00613496932515337423,0,0,0.11656441717791411043,0,0.13496932515337423313,0,0,0.03067484662576687117,0
1,2007,0.01923076923076923077,0,0.06318681318681318681,0.00274725274725274725,0.07967032967032967033,0.39010989010989010989,0,0.02197802197802197802,0.22802197802197802198,0,0.00824175824175824176,0.02747252747252747253,0,0.04945054945054945055,0,0.06043956043956043956,0,0,0.04395604395604395604,0.00549450549450549451
14,2015,0.01785714285714285714,0,0,0,0.10714285714285714286,0.55357142857142857143,0,0,0.17857142857142857143,0,0,0,0,0.03571428571428571429,0,0.07142857142857142857,0,0,0.03571428571428571429,0
20,2004,0,0,0.02298850574712643678,0,0.09195402298850574713,0.31034482758620689655,0,0.08045977011494252874,0.08045977011494252874,0,0.04597701149425287356,0.01149425287356321839,0,0.13793103448275862069,0,0.08045977011494252874,0,0,0.13793103448275862069,0
19,2007,0.00359712230215827338,0,0.00719424460431654676,0,0.06474820143884892086,0.34172661870503597122,0,0.00719424460431654676,0.31294964028776978417,0,0.00359712230215827338,0.06474820143884892086,0,0.1151079136690647482,0,0.03597122302158273381,0,0,0.03956834532374100719,0.00359712230215827338
24,2007,0.00854700854700854701,0,0.0042735042735042735,0.00854700854700854701,0.05128205128205128205,0.35042735042735042735,0,0.0042735042735042735,0.26495726495726495726,0,0,0.02991452991452991453,0,0.15811965811965811966,0,0.07264957264957264957,0,0,0.04273504273504273504,0.0042735042735042735
8,2009,0,0,0.01104972375690607735,0,0.14364640883977900552,0.27348066298342541436,0,0.04143646408839779006,0.2762430939226519337,0,0.00276243093922651934,0.01657458563535911602,0,0.15469613259668508287,0,0.04972375690607734807,0,0,0.02762430939226519337,0.00276243093922651934
18,2008,0,0.00436681222707423581,0.00873362445414847162,0.00436681222707423581,0.08733624454148471616,0.34061135371179039301,0,0.03056768558951965066,0.26200873362445414847,0,0.00873362445414847162,0.06113537117903930131,0,0.06550218340611353712,0,0.08296943231441048035,0,0,0.03493449781659388646,0.00873362445414847162
12,2012,0.02419354838709677419,0,0.01612903225806451613,0,0.15322580645161290323,0.45967741935483870968,0,0.06451612903225806452,0.16129032258064516129,0,0.00806451612903225806,0.01612903225806451613,0,0.03225806451612903226,0,0.04838709677419354839,0,0,0.01612903225806451613,0
15,2003,0,0,0.00775193798449612403,0,0.09302325581395348837,0.29069767441860465116,0,0.03875968992248062016,0.28682170542635658915,0,0.01937984496124031008,0.04651162790697674419,0,0.1240310077519379845,0,0.03100775193798449612,0,0,0.06201550387596899225,0
4,2003,0,0,0.02933333333333333333,0.008,0.03466666666666666667,0.512,0,0.03733333333333333333,0.168,0,0.016,0.016,0,0.06933333333333333333,0,0.04266666666666666667,0,0,0.064,0.00266666666666666667
6,2014,0,0,0.0045248868778280543,0.0045248868778280543,0.07239819004524886878,0.18552036199095022624,0,0.0090497737556561086,0.30316742081447963801,0,0,0.04072398190045248869,0,0.27601809954751131222,0,0.06787330316742081448,0,0,0.03619909502262443439,0
6,2001,0,0,0.01426024955436720143,0.03030303030303030303,0.01782531194295900178,0.3279857397504456328,0,0.05169340463458110517,0.19073083778966131907,0,0.02673796791443850267,0.04456327985739750446,0,0.12121212121212121212,0,0.08556149732620320856,0,0,0.08912655971479500891,0
22,2011,0,0,0.01587301587301587302,0,0.06878306878306878307,0.28571428571428571429,0,0.07407407407407407407,0.16931216931216931217,0,0.03703703703703703704,0.05291005291005291005,0,0.17989417989417989418,0,0.04761904761904761905,0,0,0.06349206349206349206,0.00529100529100529101
12,2009,0.01104972375690607735,0,0.01657458563535911602,0.01657458563535911602,0.09392265193370165746,0.36464088397790055249,0,0.04419889502762430939,0.23204419889502762431,0,0,0.04419889502762430939,0,0.07734806629834254144,0,0.07182320441988950276,0,0,0.0220994475138121547,0.00552486187845303867
19,2001,0,0,0.01662707838479809976,0.02375296912114014252,0.02612826603325415677,0.30878859857482185273,0,0.04988123515439429929,0.19952494061757719715,0,0.01662707838479809976,0.11876484560570071259,0,0.12114014251781472684,0,0.04038004750593824228,0,0,0.07838479809976247031,0
15,2012,0.02238805970149253731,0,0.0074626865671641791,0,0.15671641791044776119,0.1716417910447761194,0,0.04477611940298507463,0.27611940298507462687,0,0.0074626865671641791,0.02238805970149253731,0,0.23134328358208955224,0,0.03731343283582089552,0,0,0.02238805970149253731,0
24,2001,0,0,0.00664451827242524917,0,0.01328903654485049834,0.40863787375415282392,0,0.02325581395348837209,0.24916943521594684385,0,0.00332225913621262458,0.04983388704318936877,0,0.0863787375415282392,0,0.07308970099667774086,0,0,0.08305647840531561462,0.00332225913621262458
18,2007,0,0.01003344481605351171,0.00668896321070234114,0,0.06688963210702341137,0.24080267558528428094,0,0,0.38127090301003344482,0,0.01337792642140468227,0.04347826086956521739,0,0.12709030100334448161,0,0.07357859531772575251,0,0,0.03678929765886287625,0
14,2012,0,0,0.02836879432624113475,0,0.21985815602836879433,0.22695035460992907801,0,0.01418439716312056738,0.19858156028368794326,0,0.01418439716312056738,0.02836879432624113475,0,0.12765957446808510638,0,0.10638297872340425532,0,0,0.03546099290780141844,0
7,2009,0.00257069408740359897,0,0,0,0.07712082262210796915,0.24164524421593830334,0,0.02827763496143958869,0.35989717223650385604,0,0.00257069408740359897,0.02570694087403598972,0,0.17480719794344473008,0,0.06169665809768637532,0,0,0.02570694087403598972,0
22,2014,0,0,0.04026845637583892617,0.00671140939597315436,0.12751677852348993289,0.2684563758389261745,0,0.0536912751677852349,0.22818791946308724832,0,0.00671140939597315436,0.02013422818791946309,0,0.18120805369127516779,0,0.06040268456375838926,0,0,0.00671140939597315436,0
16,2006,0,0,0.08641975308641975309,0.01851851851851851852,0.06172839506172839506,0.32716049382716049383,0,0.03086419753086419753,0.24074074074074074074,0,0.02469135802469135802,0.08024691358024691358,0,0.04320987654320987654,0,0.06790123456790123457,0,0,0.01851851851851851852,0
9,2018,0,0,0,0,0.04347826086956521739,0.17391304347826086957,0,0,0.04347826086956521739,0.69565217391304347826,0,0,0,0,0,0,0,0,0,0.04347826086956521739
6,2009,0.00291545189504373178,0,0.00583090379008746356,0.00291545189504373178,0.06413994169096209913,0.23323615160349854227,0,0.04664723032069970845,0.33527696793002915452,0,0.00874635568513119534,0.01749271137026239067,0,0.18075801749271137026,0,0.06997084548104956268,0,0,0.02915451895043731778,0.00291545189504373178
18,2009,0.01092896174863387978,0,0.00546448087431693989,0.00546448087431693989,0.15846994535519125683,0.30601092896174863388,0,0.0601092896174863388,0.21311475409836065574,0,0,0.03278688524590163934,0,0.07103825136612021858,0,0.08743169398907103825,0,0,0.04918032786885245902,0
20,2014,0,0,0.05,0.025,0.025,0.425,0,0.075,0.075,0,0,0,0,0.225,0,0.05,0,0,0.05,0
16,2010,0,0,0.04545454545454545455,0,0.1,0.3,0,0.08181818181818181818,0.23636363636363636364,0,0.00909090909090909091,0.02727272727272727273,0,0.15454545454545454545,0,0.01818181818181818182,0,0,0.02727272727272727273,0
9,2012,0.00454545454545454545,0,0.00454545454545454545,0.00454545454545454545,0.11818181818181818182,0.27727272727272727273,0,0.06818181818181818182,0.23181818181818181818,0,0.00909090909090909091,0.03181818181818181818,0,0.12272727272727272727,0,0.06818181818181818182,0,0,0.05909090909090909091,0
22,2001,0,0,0.06730769230769230769,0.0224358974358974359,0.01923076923076923077,0.34294871794871794872,0,0.06410256410256410256,0.125,0,0.03846153846153846154,0.06410256410256410256,0,0.15384615384615384615,0,0.03205128205128205128,0,0,0.06089743589743589744,0.00961538461538461538
24,2015,0,0,0,0,0.14492753623188405797,0.24637681159420289855,0,0.0144927536231884058,0.26086956521739130435,0,0,0.02898550724637681159,0,0.11594202898550724638,0,0.15942028985507246377,0,0,0.0144927536231884058,0.0144927536231884058
2,2013,0.01762114537444933921,0,0.07048458149779735683,0.0044052863436123348,0.13656387665198237885,0.34361233480176211454,0,0.03524229074889867841,0.10572687224669603524,0,0.0044052863436123348,0.02202643171806167401,0,0.13215859030837004405,0,0.07929515418502202643,0,0,0.01321585903083700441,0.03524229074889867841
2,2014,0,0,0.02762430939226519337,0,0.12154696132596685083,0.43646408839779005525,0,0.00552486187845303867,0.08839779005524861878,0,0,0.03314917127071823204,0,0.1270718232044198895,0,0.11049723756906077348,0,0,0.01657458563535911602,0.03314917127071823204
25,2011,0.00571428571428571429,0,0.01714285714285714286,0,0.05714285714285714286,0.32,0,0.04,0.24571428571428571429,0,0.01714285714285714286,0.05142857142857142857,0,0.08,0,0.10857142857142857143,0,0,0.05714285714285714286,0
1,2003,0.01678657074340527578,0,0.05515587529976019185,0.04076738609112709832,0.01918465227817745803,0.4556354916067146283,0,0.04076738609112709832,0.12230215827338129496,0,0.00959232613908872902,0.01678657074340527578,0,0.06714628297362110312,0,0.06235011990407673861,0,0,0.09112709832134292566,0.00239808153477218225
9,2013,0,0,0.02247191011235955056,0.00561797752808988764,0.12359550561797752809,0.27528089887640449438,0,0.01123595505617977528,0.2078651685393258427,0,0,0.04494382022471910112,0,0.17977528089887640449,0,0.08426966292134831461,0,0,0.04494382022471910112,0
4,2012,0,0,0.00714285714285714286,0,0.06428571428571428571,0.35714285714285714286,0,0.03571428571428571429,0.25714285714285714286,0,0.00714285714285714286,0.01071428571428571429,0,0.18214285714285714286,0,0.05714285714285714286,0,0,0.02142857142857142857,0
11,2018,0,0,0.04651162790697674419,0,0.20930232558139534884,0.39534883720930232558,0,0.02325581395348837209,0.11627906976744186047,0.02325581395348837209,0,0,0,0.04651162790697674419,0,0.06976744186046511628,0.04651162790697674419,0,0.02325581395348837209,0
24,2011,0,0,0.0097087378640776699,0,0.07766990291262135922,0.29126213592233009709,0,0.01941747572815533981,0.3203883495145631068,0,0,0,0,0.21359223300970873786,0,0.04854368932038834951,0,0,0.01941747572815533981,0
11,2004,0,0,0.00760456273764258555,0.00380228136882129278,0.17490494296577946768,0.29467680608365019011,0,0.03041825095057034221,0.24904942965779467681,0,0.01140684410646387833,0.00190114068441064639,0,0.11026615969581749049,0,0.07224334600760456274,0,0,0.04372623574144486692,0
8,2008,0,0,0.01729106628242074928,0.02593659942363112392,0.06051873198847262248,0.33429394812680115274,0,0.02881844380403458213,0.27953890489913544669,0,0.00864553314121037464,0.03746397694524495677,0,0.12103746397694524496,0,0.06340057636887608069,0,0,0.02305475504322766571,0
7,2016,0,0,0.01369863013698630137,0,0.04109589041095890411,0.52054794520547945205,0,0.02739726027397260274,0.08219178082191780822,0,0,0.02739726027397260274,0,0.1369863013698630137,0,0.10958904109589041096,0,0,0.02739726027397260274,0.01369863013698630137
6,2010,0.00501253132832080201,0,0.00751879699248120301,0,0.0977443609022556391,0.31077694235588972431,0,0.04260651629072681704,0.27819548872180451128,0,0.00501253132832080201,0.01253132832080200501,0,0.15037593984962406015,0,0.05012531328320802005,0,0,0.04010025062656641604,0
14,2005,0,0,0.01503759398496240602,0,0.06015037593984962406,0.28571428571428571429,0,0.04511278195488721805,0.37593984962406015038,0,0.05263157894736842105,0,0,0.07518796992481203008,0,0.09022556390977443609,0,0,0,0
4,2011,0,0,0.01379310344827586207,0,0.08620689655172413793,0.24482758620689655172,0,0.0206896551724137931,0.37241379310344827586,0,0,0.02758620689655172414,0,0.14827586206896551724,0,0.06551724137931034483,0,0,0.0206896551724137931,0
20,2008,0,0,0.03030303030303030303,0,0.07575757575757575758,0.22727272727272727273,0,0,0.24242424242424242424,0,0.01515151515151515152,0.06060606060606060606,0,0.3030303030303030303,0,0.01515151515151515152,0,0,0.03030303030303030303,0
4,2018,0,0.03333333333333333333,0.03333333333333333333,0,0.23333333333333333333,0.46666666666666666667,0,0,0.13333333333333333333,0,0,0,0,0.06666666666666666667,0,0,0.03333333333333333333,0,0,0
24,2018,0,0,0,0,0,0.33333333333333333333,0,0,0,0,0,0,0,0.66666666666666666667,0,0,0,0,0,0
12,2005,0,0.00411522633744855967,0.01646090534979423868,0.01234567901234567901,0.07407407407407407407,0.45267489711934156379,0,0.05349794238683127572,0.21399176954732510288,0,0.04115226337448559671,0.00823045267489711934,0,0.04115226337448559671,0,0.06172839506172839506,0,0,0.01646090534979423868,0.00411522633744855967
5,2010,0,0,0.00413223140495867769,0,0.07438016528925619835,0.27685950413223140496,0,0.04545454545454545455,0.21900826446280991736,0,0.06198347107438016529,0.03305785123966942149,0,0.19421487603305785124,0,0.05371900826446280992,0,0,0.03305785123966942149,0.00413223140495867769
17,2012,0,0,0.03125,0,0.09375,0.359375,0,0.03125,0.125,0,0.015625,0.015625,0,0.171875,0,0.078125,0,0,0.0625,0.015625
8,2016,0,0,0.02985074626865671642,0.01492537313432835821,0.06716417910447761194,0.42537313432835820896,0,0.05970149253731343284,0.11940298507462686567,0.11194029850746268657,0,0.02985074626865671642,0,0.03731343283582089552,0,0.07462686567164179104,0,0,0.02985074626865671642,0
16,2004,0,0,0.05517241379310344828,0,0.02758620689655172414,0.42758620689655172414,0,0.11034482758620689655,0.10344827586206896552,0,0.04137931034482758621,0.03448275862068965517,0,0.11034482758620689655,0,0.04137931034482758621,0,0,0.04137931034482758621,0.00689655172413793103
1,2016,0.01481481481481481481,0,0.00740740740740740741,0.01481481481481481481,0.04444444444444444444,0.32592592592592592593,0,0.02222222222222222222,0.14814814814814814815,0,0.00740740740740740741,0.19259259259259259259,0,0.08148148148148148148,0.01481481481481481481,0.02962962962962962963,0.06666666666666666667,0,0.02222222222222222222,0.00740740740740740741
11,2002,0.00291545189504373178,0,0.00728862973760932945,0,0.11370262390670553936,0.27113702623906705539,0,0.04373177842565597668,0.28279883381924198251,0,0.01749271137026239067,0.02623906705539358601,0,0.09329446064139941691,0,0.0539358600583090379,0,0,0.08746355685131195335,0
7,2001,0,0,0.01225919439579684764,0.03327495621716287215,0.01751313485113835377,0.32574430823117338004,0,0.02802101576182136602,0.2539404553415061296,0,0.01576182136602451839,0.04553415061295971979,0,0.12609457092819614711,0,0.06654991243432574431,0,0,0.07355516637478108581,0.00175131348511383538
11,2001,0.0047169811320754717,0,0.01257861635220125786,0.05660377358490566038,0.04559748427672955975,0.25314465408805031447,0,0.02987421383647798742,0.21226415094339622642,0,0.05031446540880503145,0.03301886792452830189,0,0.12264150943396226415,0,0.0864779874213836478,0,0,0.0911949685534591195,0.00157232704402515723
9,2001,0,0,0.01204819277108433735,0.04216867469879518072,0.0160642570281124498,0.28714859437751004016,0,0.04216867469879518072,0.19477911646586345382,0,0.01807228915662650602,0.05823293172690763052,0,0.12048192771084337349,0,0.09236947791164658635,0,0,0.11646586345381526104,0
16,2001,0,0,0.04878048780487804878,0.02845528455284552846,0.00813008130081300813,0.3252032520325203252,0,0.08536585365853658537,0.12195121951219512195,0,0.02439024390243902439,0.10975609756097560976,0,0.13821138211382113821,0,0.01626016260162601626,0,0,0.08536585365853658537,0.00813008130081300813
11,2008,0.0047169811320754717,0,0.0047169811320754717,0.00235849056603773585,0.14858490566037735849,0.42924528301886792453,0,0.0047169811320754717,0.18396226415094339623,0,0,0.0094339622641509434,0,0.1155660377358490566,0,0.07783018867924528302,0,0,0.01415094339622641509,0.0047169811320754717
7,2017,0,0,0.00564971751412429379,0.01694915254237288136,0.11299435028248587571,0.27118644067796610169,0,0,0.09604519774011299435,0.12429378531073446328,0.01129943502824858757,0.03389830508474576271,0,0.23728813559322033898,0.00564971751412429379,0.05084745762711864407,0.00564971751412429379,0,0.02259887005649717514,0.00564971751412429379
25,2007,0.01515151515151515152,0,0.02272727272727272727,0.00757575757575757576,0.09090909090909090909,0.35227272727272727273,0,0.00757575757575757576,0.23863636363636363636,0,0.00757575757575757576,0.03787878787878787879,0,0.11742424242424242424,0,0.03787878787878787879,0,0.00378787878787878788,0.06060606060606060606,0
10,2007,0,0,0.01123595505617977528,0.01123595505617977528,0.14981273408239700375,0.2958801498127340824,0,0.00749063670411985019,0.33333333333333333333,0,0,0.02996254681647940075,0,0.07116104868913857678,0,0.06741573033707865169,0,0,0.02247191011235955056,0
18,2011,0,0,0.02857142857142857143,0,0.06428571428571428571,0.36428571428571428571,0,0.07142857142857142857,0.25714285714285714286,0,0,0.00714285714285714286,0,0.08571428571428571429,0,0.06428571428571428571,0,0,0.05714285714285714286,0
11,2014,0.00280898876404494382,0,0,0,0.21910112359550561798,0.21629213483146067416,0,0.02528089887640449438,0.23033707865168539326,0,0.00842696629213483146,0.01685393258426966292,0,0.18258426966292134831,0,0.08426966292134831461,0,0,0.0140449438202247191,0
18,2014,0,0,0.02020202020202020202,0,0.09090909090909090909,0.43434343434343434343,0,0.01010101010101010101,0.18181818181818181818,0,0.01010101010101010101,0.04040404040404040404,0,0.07070707070707070707,0,0.09090909090909090909,0,0,0.05050505050505050505,0
5,2014,0.01075268817204301075,0,0.01792114695340501792,0.00358422939068100358,0.15770609318996415771,0.28673835125448028674,0,0.01075268817204301075,0.17921146953405017921,0,0.00358422939068100358,0.03225806451612903226,0,0.19713261648745519713,0,0.08960573476702508961,0,0,0.01075268817204301075,0
25,2016,0.01587301587301587302,0,0.06349206349206349206,0,0.07936507936507936508,0.3968253968253968254,0,0.01587301587301587302,0.25396825396825396825,0,0.03174603174603174603,0.01587301587301587302,0,0.03174603174603174603,0,0.06349206349206349206,0.01587301587301587302,0,0.01587301587301587302,0
17,2009,0,0,0.01801801801801801802,0,0.06306306306306306306,0.20720720720720720721,0,0.03603603603603603604,0.27027027027027027027,0,0.00900900900900900901,0.08108108108108108108,0,0.20720720720720720721,0,0.08108108108108108108,0,0,0.00900900900900900901,0.01801801801801801802
2,2008,0,0,0.01238390092879256966,0.01238390092879256966,0.04643962848297213622,0.39009287925696594427,0,0.00928792569659442724,0.27244582043343653251,0,0.01857585139318885449,0.03095975232198142415,0,0.13931888544891640867,0,0.03095975232198142415,0.00309597523219814241,0,0.02786377708978328173,0.00619195046439628483
20,2002,0,0,0.0463576158940397351,0,0.02649006622516556291,0.31788079470198675497,0,0.05298013245033112583,0.19205298013245033113,0,0.00662251655629139073,0.0927152317880794702,0,0.05960264900662251656,0,0.03311258278145695364,0,0,0.17218543046357615894,0
12,2007,0.00363636363636363636,0,0.04,0,0.09090909090909090909,0.38545454545454545455,0,0.02909090909090909091,0.23272727272727272727,0,0.01090909090909090909,0.04,0,0.06545454545454545455,0,0.05090909090909090909,0,0.00727272727272727273,0.03272727272727272727,0.01090909090909090909
7,2002,0,0,0.0068846815834767642,0,0.0585197934595524957,0.29087779690189328744,0,0.0413080895008605852,0.23407917383820998279,0,0.02237521514629948365,0.034423407917383821,0,0.18932874354561101549,0,0.0447504302925989673,0,0,0.07745266781411359725,0
22,2004,0,0,0.03225806451612903226,0.00460829493087557604,0.02764976958525345622,0.33179723502304147465,0,0.05990783410138248848,0.22119815668202764977,0,0.00460829493087557604,0.03225806451612903226,0,0.16589861751152073733,0,0.02304147465437788018,0,0,0.0875576036866359447,0.00921658986175115207
18,2016,0,0,0.02272727272727272727,0.01136363636363636364,0.06818181818181818182,0.42045454545454545455,0,0,0.22727272727272727273,0,0,0.03409090909090909091,0,0.04545454545454545455,0,0.14772727272727272727,0,0,0.01136363636363636364,0.01136363636363636364
16,2011,0,0,0.05309734513274336283,0.01769911504424778761,0.02654867256637168142,0.38938053097345132743,0,0.06194690265486725664,0.23893805309734513274,0,0,0.07079646017699115044,0,0.06194690265486725664,0,0.01769911504424778761,0,0,0.04424778761061946903,0.01769911504424778761
16,2007,0,0,0.05988023952095808383,0,0.04790419161676646707,0.49700598802395209581,0,0.0718562874251497006,0.08982035928143712575,0,0,0.02395209580838323353,0,0.11976047904191616766,0,0.05389221556886227545,0,0.01197604790419161677,0.02395209580838323353,0
2,2012,0,0,0.01630434782608695652,0,0.06521739130434782609,0.45652173913043478261,0,0.03260869565217391304,0.19021739130434782609,0,0.0217391304347826087,0.01630434782608695652,0,0.07065217391304347826,0,0.03804347826086956522,0,0,0.01630434782608695652,0.07608695652173913043
9,2009,0.00928792569659442724,0,0.00619195046439628483,0.01238390092879256966,0.04024767801857585139,0.27863777089783281734,0,0.0216718266253869969,0.39938080495356037152,0,0,0.01547987616099071207,0,0.14241486068111455108,0,0.04024767801857585139,0,0,0.03095975232198142415,0.00309597523219814241
7,2013,0.00993377483443708609,0,0.01655629139072847682,0,0.11589403973509933775,0.27483443708609271523,0,0.02980132450331125828,0.21523178807947019868,0,0.00331125827814569536,0.02649006622516556291,0,0.11258278145695364238,0,0.15562913907284768212,0,0,0.03973509933774834437,0
18,2002,0,0,0.0047169811320754717,0.00707547169811320755,0.01415094339622641509,0.32075471698113207547,0,0.04952830188679245283,0.25235849056603773585,0,0.01650943396226415094,0.05896226415094339623,0,0.13915094339622641509,0,0.05896226415094339623,0,0,0.07783018867924528302,0
18,2010,0,0,0.01630434782608695652,0,0.04891304347826086957,0.38043478260869565217,0,0.03260869565217391304,0.29347826086956521739,0,0.01086956521739130435,0.04347826086956521739,0,0.05434782608695652174,0,0.07608695652173913043,0,0,0.04347826086956521739,0
19,2017,0,0,0,0,0.04109589041095890411,0.50684931506849315068,0,0.01369863013698630137,0.08219178082191780822,0.02739726027397260274,0,0.06849315068493150685,0,0.05479452054794520548,0,0.06849315068493150685,0.04109589041095890411,0,0.08219178082191780822,0.01369863013698630137
2,2015,0,0,0,0.02247191011235955056,0.07865168539325842697,0.5,0,0.01685393258426966292,0.06179775280898876404,0,0,0.03370786516853932584,0,0.10674157303370786517,0,0.06179775280898876404,0.01123595505617977528,0,0.0280898876404494382,0.07865168539325842697
19,2016,0,0,0.02857142857142857143,0,0.1,0.44285714285714285714,0,0,0.08571428571428571429,0,0,0.01428571428571428571,0,0.1,0,0.17142857142857142857,0.01428571428571428571,0,0.04285714285714285714,0
9,2005,0,0,0.01980198019801980198,0.00990099009900990099,0.07425742574257425743,0.35148514851485148515,0,0.03465346534653465347,0.28712871287128712871,0,0.0049504950495049505,0.00990099009900990099,0,0.14356435643564356436,0,0.05445544554455445545,0,0,0.00990099009900990099,0
6,2005,0.004329004329004329,0,0.01731601731601731602,0.00865800865800865801,0.14285714285714285714,0.30735930735930735931,0,0.04329004329004329004,0.23376623376623376623,0,0.03896103896103896104,0.01298701298701298701,0,0.08658008658008658009,0,0.08658008658008658009,0,0,0.01298701298701298701,0.004329004329004329
14,2001,0.02339181286549707602,0,0.00877192982456140351,0.01169590643274853801,0.01461988304093567251,0.30701754385964912281,0,0.05263157894736842105,0.28362573099415204678,0,0.01754385964912280702,0.08771929824561403509,0,0.04385964912280701754,0,0.05847953216374269006,0,0,0.09064327485380116959,0
24,2002,0,0,0.01646090534979423868,0,0.01234567901234567901,0.35390946502057613169,0,0.09465020576131687243,0.25925925925925925926,0,0.02057613168724279835,0.04115226337448559671,0,0.0987654320987654321,0,0.03292181069958847737,0,0,0.0699588477366255144,0
16,2014,0,0,0.0375,0,0.1125,0.3375,0,0.0375,0.1625,0,0,0.05,0,0.1625,0,0.0625,0,0,0.0125,0.025
17,2017,0,0,0.075,0,0.1,0.575,0,0.025,0.1,0,0.075,0.025,0,0.025,0,0,0,0,0,0
9,2010,0,0,0.01063829787234042553,0,0.05319148936170212766,0.29787234042553191489,0,0.0319148936170212766,0.36879432624113475177,0.00354609929078014184,0,0.01418439716312056738,0,0.11702127659574468085,0,0.05319148936170212766,0,0,0.04964539007092198582,0
12,2003,0.00251256281407035176,0,0.02512562814070351759,0.00251256281407035176,0.01256281407035175879,0.46733668341708542714,0,0.03015075376884422111,0.20854271356783919598,0,0.02763819095477386935,0.04522613065326633166,0,0.05778894472361809045,0,0.03015075376884422111,0,0,0.0854271356783919598,0.00502512562814070352
8,2007,0.02266288951841359773,0.00283286118980169972,0.02266288951841359773,0,0.11614730878186968839,0.23229461756373937677,0,0.01133144475920679887,0.2719546742209631728,0,0.00849858356940509915,0.02832861189801699717,0,0.16147308781869688385,0,0.04815864022662889518,0,0,0.07082152974504249292,0.00283286118980169972
4,2006,0.00324675324675324675,0,0.00974025974025974026,0.00324675324675324675,0.05194805194805194805,0.27922077922077922078,0,0.01948051948051948052,0.28246753246753246753,0,0.0487012987012987013,0.02922077922077922078,0,0.19155844155844155844,0,0.05519480519480519481,0,0,0.02272727272727272727,0.00324675324675324675
15,2009,0,0,0.00420168067226890756,0,0.18487394957983193277,0.1932773109243697479,0,0.02100840336134453782,0.2268907563025210084,0,0.00840336134453781513,0.01260504201680672269,0,0.23949579831932773109,0,0.09663865546218487395,0,0,0.01260504201680672269,0
19,2013,0,0,0.01652892561983471074,0,0.13223140495867768595,0.30578512396694214876,0,0.04958677685950413223,0.19008264462809917355,0,0,0.02479338842975206612,0,0.06611570247933884298,0,0.09090909090909090909,0,0,0.11570247933884297521,0.00826446280991735537
5,2013,0,0,0.1121951219512195122,0.00487804878048780488,0.16097560975609756098,0.2439024390243902439,0,0.03414634146341463415,0.17560975609756097561,0,0.00487804878048780488,0,0,0.15121951219512195122,0,0.09756097560975609756,0,0,0.01463414634146341463,0
15,2017,0,0,0.04347826086956521739,0.01086956521739130435,0.10869565217391304348,0.44565217391304347826,0,0,0.03260869565217391304,0.07608695652173913043,0,0.06521739130434782609,0,0.05434782608695652174,0,0.10869565217391304348,0.0217391304347826087,0,0.03260869565217391304,0
5,2017,0,0.01063829787234042553,0.01063829787234042553,0,0.06382978723404255319,0.2659574468085106383,0.01063829787234042553,0.01063829787234042553,0.17021276595744680851,0.12765957446808510638,0,0.04255319148936170213,0,0.09574468085106382979,0,0.15957446808510638298,0,0,0.02127659574468085106,0.01063829787234042553
10,2008,0.0045045045045045045,0,0.00900900900900900901,0.0045045045045045045,0.13513513513513513514,0.26126126126126126126,0,0.0045045045045045045,0.34684684684684684685,0,0,0.02252252252252252252,0,0.0990990990990990991,0,0.08558558558558558559,0,0,0.00900900900900900901,0.01801801801801801802
4,2004,0,0,0.00344827586206896552,0.00344827586206896552,0.06206896551724137931,0.29655172413793103448,0,0.04482758620689655172,0.25517241379310344828,0,0.03448275862068965517,0.01379310344827586207,0,0.16896551724137931034,0,0.05862068965517241379,0,0,0.05862068965517241379,0
24,2014,0,0,0,0,0.1375,0.3875,0,0.05,0.15,0,0,0.0875,0,0.1625,0,0.025,0,0,0,0
16,2002,0.00462962962962962963,0,0.0462962962962962963,0,0,0.25925925925925925926,0,0.10185185185185185185,0.19907407407407407407,0,0.00925925925925925926,0.06481481481481481481,0,0.04166666666666666667,0,0.10648148148148148148,0,0,0.15740740740740740741,0.00925925925925925926
3,2007,0,0.00662251655629139073,0.00993377483443708609,0.00331125827814569536,0.05960264900662251656,0.34437086092715231788,0,0.01324503311258278146,0.29470198675496688742,0,0,0.03642384105960264901,0,0.1390728476821192053,0,0.05960264900662251656,0,0.00662251655629139073,0.02649006622516556291,0
